5.541667	NaN	NaN	NaN
5.5625	NaN	NaN	NaN
5.583333	NaN	NaN	NaN
5.604167	NaN	NaN	NaN
5.625	NaN	NaN	NaN
5.645833	NaN	NaN	NaN
5.666667	NaN	NaN	NaN
5.6875	NaN	NaN	NaN
5.708333	NaN	NaN	NaN
5.729167	NaN	NaN	NaN
5.75	NaN	NaN	NaN
5.770833	NaN	NaN	NaN
5.791667	NaN	NaN	NaN
5.8125	NaN	NaN	NaN
5.833333	NaN	NaN	NaN
5.854167	NaN	NaN	NaN
5.875	NaN	NaN	NaN
5.895833	NaN	NaN	NaN
5.916667	NaN	NaN	NaN
5.9375	NaN	NaN	NaN
5.958333	NaN	NaN	NaN
5.979167	NaN	NaN	NaN
6	NaN	NaN	NaN
6.020833	NaN	NaN	NaN
6.041667	NaN	NaN	NaN
6.0625	NaN	NaN	NaN
6.083333	NaN	NaN	NaN
6.104167	NaN	NaN	NaN
6.125	NaN	NaN	NaN
6.145833	NaN	NaN	NaN
6.166667	NaN	NaN	NaN
6.1875	NaN	NaN	NaN
6.208333	NaN	NaN	NaN
6.229167	NaN	NaN	NaN
6.25	NaN	NaN	NaN
6.270833	NaN	NaN	NaN
6.291667	NaN	NaN	NaN
6.3125	NaN	NaN	NaN
6.333333	NaN	NaN	NaN
6.354167	NaN	NaN	NaN
6.375	NaN	NaN	NaN
6.395833	NaN	NaN	NaN
6.416667	NaN	NaN	NaN
6.4375	NaN	NaN	NaN
6.458333	NaN	NaN	NaN
6.479167	NaN	NaN	NaN
6.5	NaN	NaN	NaN
6.520833	NaN	NaN	NaN
6.541667	NaN	NaN	NaN
6.5625	NaN	NaN	NaN
6.583333	NaN	NaN	NaN
6.604167	NaN	NaN	NaN
6.625	NaN	NaN	NaN
6.645833	NaN	NaN	NaN
6.666667	NaN	NaN	NaN
6.6875	NaN	NaN	NaN
6.708333	NaN	NaN	NaN
6.729167	NaN	NaN	NaN
6.75	NaN	NaN	NaN
6.770833	NaN	NaN	NaN
6.791667	NaN	NaN	NaN
6.8125	NaN	NaN	NaN
6.833333	NaN	NaN	NaN
6.854167	NaN	NaN	NaN
6.875	NaN	NaN	NaN
6.895833	NaN	NaN	NaN
6.916667	NaN	NaN	NaN
6.9375	NaN	NaN	NaN
6.958333	NaN	NaN	NaN
6.979167	NaN	NaN	NaN
7	NaN	NaN	NaN
7.020833	NaN	NaN	NaN
7.041667	NaN	NaN	NaN
7.0625	NaN	NaN	NaN
7.083333	NaN	NaN	NaN
7.104167	NaN	NaN	NaN
7.125	NaN	NaN	NaN
7.145833	NaN	NaN	NaN
7.166667	NaN	NaN	NaN
7.1875	NaN	NaN	NaN
7.208333	NaN	NaN	NaN
7.229167	NaN	NaN	NaN
7.25	NaN	NaN	NaN
7.270833	NaN	NaN	NaN
7.291667	NaN	NaN	NaN
7.3125	NaN	NaN	NaN
7.333333	NaN	NaN	NaN
7.354167	NaN	NaN	NaN
7.375	NaN	NaN	NaN
7.395833	NaN	NaN	NaN
7.416667	NaN	NaN	NaN
7.4375	NaN	NaN	NaN
7.458333	NaN	NaN	NaN
7.479167	NaN	NaN	NaN
7.5	NaN	NaN	NaN
7.520833	NaN	NaN	NaN
7.541667	NaN	NaN	NaN
7.5625	NaN	NaN	NaN
7.583333	NaN	NaN	NaN
7.604167	NaN	NaN	NaN
7.625	NaN	NaN	NaN
7.645833	NaN	NaN	NaN
7.666667	NaN	NaN	NaN
7.6875	NaN	NaN	NaN
7.708333	NaN	NaN	NaN
7.729167	NaN	NaN	NaN
7.75	NaN	NaN	NaN
7.770833	NaN	NaN	NaN
7.791667	NaN	NaN	NaN
7.8125	NaN	NaN	NaN
7.833333	NaN	NaN	NaN
7.854167	NaN	NaN	NaN
7.875	NaN	NaN	NaN
7.895833	NaN	NaN	NaN
7.916667	NaN	NaN	NaN
7.9375	NaN	NaN	NaN
7.958333	NaN	NaN	NaN
7.979167	NaN	NaN	NaN
8	NaN	NaN	NaN
8.020833	NaN	NaN	NaN
8.041667	NaN	NaN	NaN
8.0625	NaN	NaN	NaN
8.083333	NaN	NaN	NaN
8.104167	NaN	NaN	NaN
8.125	NaN	NaN	NaN
8.145833	NaN	NaN	NaN
8.166667	NaN	NaN	NaN
8.1875	NaN	NaN	NaN
8.208333	NaN	NaN	NaN
8.229167	NaN	NaN	NaN
8.25	NaN	NaN	NaN
8.270833	NaN	NaN	NaN
8.291667	NaN	NaN	NaN
8.3125	NaN	NaN	NaN
8.333333	NaN	NaN	NaN
8.354167	NaN	NaN	NaN
8.375	NaN	NaN	NaN
8.395833	NaN	NaN	NaN
8.416667	NaN	NaN	NaN
8.4375	NaN	NaN	NaN
8.458333	NaN	NaN	NaN
8.479167	NaN	NaN	NaN
8.5	NaN	NaN	NaN
8.520833	NaN	NaN	NaN
8.541667	NaN	NaN	NaN
8.5625	NaN	NaN	NaN
8.583333	NaN	NaN	NaN
8.604167	NaN	NaN	NaN
8.625	NaN	NaN	NaN
8.645833	NaN	NaN	NaN
8.666667	NaN	NaN	NaN
8.6875	NaN	NaN	NaN
8.708333	NaN	NaN	NaN
8.729167	NaN	NaN	NaN
8.75	NaN	NaN	NaN
8.770833	NaN	NaN	NaN
8.791667	NaN	NaN	NaN
8.8125	NaN	NaN	NaN
8.833333	NaN	NaN	NaN
8.854167	NaN	NaN	NaN
8.875	NaN	NaN	NaN
8.895833	NaN	NaN	NaN
8.916667	NaN	NaN	NaN
8.9375	NaN	NaN	NaN
8.958333	NaN	NaN	NaN
8.979167	NaN	NaN	NaN
9	NaN	NaN	NaN
9.020833	NaN	NaN	NaN
9.041667	NaN	NaN	NaN
9.0625	NaN	NaN	NaN
9.083333	NaN	NaN	NaN
9.104167	NaN	NaN	NaN
9.125	NaN	NaN	NaN
9.145833	NaN	NaN	NaN
9.166667	NaN	NaN	NaN
9.1875	NaN	NaN	NaN
9.208333	NaN	NaN	NaN
9.229167	NaN	NaN	NaN
9.25	NaN	NaN	NaN
9.270833	NaN	NaN	NaN
9.291667	NaN	NaN	NaN
9.3125	NaN	NaN	NaN
9.333333	NaN	NaN	NaN
9.354167	NaN	NaN	NaN
9.375	NaN	NaN	NaN
9.395833	NaN	NaN	NaN
9.416667	NaN	NaN	NaN
9.4375	NaN	NaN	NaN
9.458333	NaN	NaN	NaN
9.479167	NaN	NaN	NaN
9.5	NaN	NaN	NaN
9.520833	NaN	NaN	NaN
9.541667	NaN	NaN	NaN
9.5625	NaN	NaN	NaN
9.583333	NaN	NaN	NaN
9.604167	NaN	NaN	NaN
9.625	NaN	NaN	NaN
9.645833	NaN	NaN	NaN
9.666667	NaN	NaN	NaN
9.6875	NaN	NaN	NaN
9.708333	NaN	NaN	NaN
9.729167	NaN	NaN	NaN
9.75	NaN	NaN	NaN
9.770833	NaN	NaN	NaN
9.791667	NaN	NaN	NaN
9.8125	NaN	NaN	NaN
9.833333	NaN	NaN	NaN
9.854167	NaN	NaN	NaN
9.875	NaN	NaN	NaN
9.895833	NaN	NaN	NaN
9.916667	NaN	NaN	NaN
9.9375	NaN	NaN	NaN
9.958333	NaN	NaN	NaN
9.979167	NaN	NaN	NaN
10	NaN	NaN	NaN
10.02083	NaN	NaN	NaN
10.04167	NaN	NaN	NaN
10.0625	NaN	NaN	NaN
10.08333	NaN	NaN	NaN
10.10417	NaN	NaN	NaN
10.125	NaN	NaN	NaN
10.14583	NaN	NaN	NaN
10.16667	NaN	NaN	NaN
10.1875	NaN	NaN	NaN
10.20833	NaN	NaN	NaN
10.22917	NaN	NaN	NaN
10.25	NaN	NaN	NaN
10.27083	NaN	NaN	NaN
10.29167	NaN	NaN	NaN
10.3125	NaN	NaN	NaN
10.33333	NaN	NaN	NaN
10.35417	NaN	NaN	NaN
10.375	NaN	NaN	NaN
10.39583	NaN	NaN	NaN
10.41667	NaN	NaN	NaN
10.4375	NaN	NaN	NaN
10.45833	NaN	NaN	NaN
10.47917	NaN	NaN	NaN
10.5	NaN	NaN	NaN
10.52083	NaN	NaN	NaN
10.54167	NaN	NaN	NaN
10.5625	NaN	NaN	NaN
10.58333	NaN	NaN	NaN
10.60417	NaN	NaN	NaN
10.625	NaN	NaN	NaN
10.64583	NaN	NaN	NaN
10.66667	NaN	NaN	NaN
10.6875	NaN	NaN	NaN
10.70833	NaN	NaN	NaN
10.72917	NaN	NaN	NaN
10.75	NaN	NaN	NaN
10.77083	NaN	NaN	NaN
10.79167	NaN	NaN	NaN
10.8125	NaN	NaN	NaN
10.83333	NaN	NaN	NaN
10.85417	NaN	NaN	NaN
10.875	NaN	NaN	NaN
10.89583	NaN	NaN	NaN
10.91667	NaN	NaN	NaN
10.9375	NaN	NaN	NaN
10.95833	NaN	NaN	NaN
10.97917	NaN	NaN	NaN
11	NaN	NaN	NaN
11.02083	NaN	NaN	NaN
11.04167	NaN	NaN	NaN
11.0625	NaN	NaN	NaN
11.08333	NaN	NaN	NaN
11.10417	NaN	NaN	NaN
11.125	NaN	NaN	NaN
11.14583	NaN	NaN	NaN
11.16667	NaN	NaN	NaN
11.1875	NaN	NaN	NaN
11.20833	NaN	NaN	NaN
11.22917	NaN	NaN	NaN
11.25	NaN	NaN	NaN
11.27083	NaN	NaN	NaN
11.29167	NaN	NaN	NaN
11.3125	NaN	NaN	NaN
11.33333	NaN	NaN	NaN
11.35417	NaN	NaN	NaN
11.375	NaN	NaN	NaN
11.39583	NaN	NaN	NaN
11.41667	NaN	NaN	NaN
11.4375	NaN	NaN	NaN
11.45833	NaN	NaN	NaN
11.47917	NaN	NaN	NaN
11.5	NaN	NaN	NaN
11.52083	NaN	NaN	NaN
11.54167	NaN	NaN	NaN
11.5625	NaN	NaN	NaN
11.58333	NaN	NaN	NaN
11.60417	NaN	NaN	NaN
11.625	NaN	NaN	NaN
11.64583	NaN	NaN	NaN
11.66667	NaN	NaN	NaN
11.6875	NaN	NaN	NaN
11.70833	NaN	NaN	NaN
11.72917	NaN	NaN	NaN
11.75	NaN	NaN	NaN
11.77083	NaN	NaN	NaN
11.79167	NaN	NaN	NaN
11.8125	NaN	NaN	NaN
11.83333	NaN	NaN	NaN
11.85417	NaN	NaN	NaN
11.875	NaN	NaN	NaN
11.89583	NaN	NaN	NaN
11.91667	NaN	NaN	NaN
11.9375	NaN	NaN	NaN
11.95833	NaN	NaN	NaN
11.97917	NaN	NaN	NaN
12	NaN	NaN	NaN
12.02083	NaN	NaN	NaN
12.04167	NaN	NaN	NaN
12.0625	NaN	NaN	NaN
12.08333	NaN	NaN	NaN
12.10417	NaN	NaN	NaN
12.125	NaN	NaN	NaN
12.14583	NaN	NaN	NaN
12.16667	NaN	NaN	NaN
12.1875	NaN	NaN	NaN
12.20833	NaN	NaN	NaN
12.22917	NaN	NaN	NaN
12.25	NaN	NaN	NaN
12.27083	NaN	NaN	NaN
12.29167	NaN	NaN	NaN
12.3125	NaN	NaN	NaN
12.33333	NaN	NaN	NaN
12.35417	NaN	NaN	NaN
12.375	NaN	NaN	NaN
12.39583	NaN	NaN	NaN
12.41667	NaN	NaN	NaN
12.4375	NaN	NaN	NaN
12.45833	NaN	NaN	NaN
12.47917	NaN	NaN	NaN
12.5	NaN	NaN	NaN
12.52083	NaN	NaN	NaN
12.54167	NaN	NaN	NaN
12.5625	NaN	NaN	NaN
12.58333	NaN	NaN	NaN
12.60417	NaN	NaN	NaN
12.625	NaN	NaN	NaN
12.64583	NaN	NaN	NaN
12.66667	NaN	NaN	NaN
12.6875	NaN	NaN	NaN
12.70833	NaN	NaN	NaN
12.72917	NaN	NaN	NaN
12.75	NaN	NaN	NaN
12.77083	NaN	NaN	NaN
12.79167	NaN	NaN	NaN
12.8125	NaN	NaN	NaN
12.83333	NaN	NaN	NaN
12.85417	NaN	NaN	NaN
12.875	NaN	NaN	NaN
12.89583	NaN	NaN	NaN
12.91667	NaN	NaN	NaN
12.9375	NaN	NaN	NaN
12.95833	NaN	NaN	NaN
12.97917	NaN	NaN	NaN
13	NaN	NaN	NaN
13.02083	NaN	NaN	NaN
13.04167	NaN	NaN	NaN
13.0625	NaN	NaN	NaN
13.08333	NaN	NaN	NaN
13.10417	NaN	NaN	NaN
13.125	NaN	NaN	NaN
13.14583	NaN	NaN	NaN
13.16667	NaN	NaN	NaN
13.1875	NaN	NaN	NaN
13.20833	NaN	NaN	NaN
13.22917	NaN	NaN	NaN
13.25	NaN	NaN	NaN
13.27083	NaN	NaN	NaN
13.29167	NaN	NaN	NaN
13.3125	NaN	NaN	NaN
13.33333	NaN	NaN	NaN
13.35417	NaN	NaN	NaN
13.375	NaN	NaN	NaN
13.39583	NaN	NaN	NaN
13.41667	NaN	NaN	NaN
13.4375	NaN	NaN	NaN
13.45833	NaN	NaN	NaN
13.47917	NaN	NaN	NaN
13.5	NaN	NaN	NaN
13.52083	NaN	NaN	NaN
13.54167	NaN	NaN	NaN
13.5625	NaN	NaN	NaN
13.58333	NaN	NaN	NaN
13.60417	NaN	NaN	NaN
13.625	NaN	NaN	NaN
13.64583	NaN	NaN	NaN
13.66667	NaN	NaN	NaN
13.6875	NaN	NaN	NaN
13.70833	NaN	NaN	NaN
13.72917	NaN	NaN	NaN
13.75	NaN	NaN	NaN
13.77083	NaN	NaN	NaN
13.79167	NaN	NaN	NaN
13.8125	NaN	NaN	NaN
13.83333	NaN	NaN	NaN
13.85417	NaN	NaN	NaN
13.875	NaN	NaN	NaN
13.89583	NaN	NaN	NaN
13.91667	NaN	NaN	NaN
13.9375	NaN	NaN	NaN
13.95833	NaN	NaN	NaN
13.97917	NaN	NaN	NaN
14	NaN	NaN	NaN
14.02083	NaN	NaN	NaN
14.04167	NaN	NaN	NaN
14.0625	NaN	NaN	NaN
14.08333	NaN	NaN	NaN
14.10417	NaN	NaN	NaN
14.125	NaN	NaN	NaN
14.14583	NaN	NaN	NaN
14.16667	NaN	NaN	NaN
14.1875	NaN	NaN	NaN
14.20833	NaN	NaN	NaN
14.22917	NaN	NaN	NaN
14.25	NaN	NaN	NaN
14.27083	NaN	NaN	NaN
14.29167	NaN	NaN	NaN
14.3125	NaN	NaN	NaN
14.33333	NaN	NaN	NaN
14.35417	NaN	NaN	NaN
14.375	NaN	NaN	NaN
14.39583	NaN	NaN	NaN
14.41667	NaN	NaN	NaN
14.4375	NaN	NaN	NaN
14.45833	NaN	NaN	NaN
14.47917	NaN	NaN	NaN
14.5	NaN	NaN	NaN
14.52083	NaN	NaN	NaN
14.54167	NaN	NaN	NaN
14.5625	NaN	NaN	NaN
14.58333	NaN	NaN	NaN
14.60417	NaN	NaN	NaN
14.625	NaN	NaN	NaN
14.64583	NaN	NaN	NaN
14.66667	NaN	NaN	NaN
14.6875	NaN	NaN	NaN
14.70833	NaN	NaN	NaN
14.72917	NaN	NaN	NaN
14.75	NaN	NaN	NaN
14.77083	NaN	NaN	NaN
14.79167	NaN	NaN	NaN
14.8125	NaN	NaN	NaN
14.83333	NaN	NaN	NaN
14.85417	NaN	NaN	NaN
14.875	NaN	NaN	NaN
14.89583	NaN	NaN	NaN
14.91667	NaN	NaN	NaN
14.9375	NaN	NaN	NaN
14.95833	NaN	NaN	NaN
14.97917	NaN	NaN	NaN
15	NaN	NaN	NaN
15.02083	NaN	NaN	NaN
15.04167	NaN	NaN	NaN
15.0625	NaN	NaN	NaN
15.08333	NaN	NaN	NaN
15.10417	NaN	NaN	NaN
15.125	NaN	NaN	NaN
15.14583	NaN	NaN	NaN
15.16667	NaN	NaN	NaN
15.1875	NaN	NaN	NaN
15.20833	NaN	NaN	NaN
15.22917	NaN	NaN	NaN
15.25	NaN	NaN	NaN
15.27083	NaN	NaN	NaN
15.29167	NaN	NaN	NaN
15.3125	NaN	NaN	NaN
15.33333	NaN	NaN	NaN
15.35417	NaN	NaN	NaN
15.375	NaN	NaN	NaN
15.39583	NaN	NaN	NaN
15.41667	NaN	NaN	NaN
15.4375	NaN	NaN	NaN
15.45833	NaN	NaN	NaN
15.47917	NaN	NaN	NaN
15.5	NaN	NaN	NaN
15.52083	NaN	NaN	NaN
15.54167	NaN	NaN	NaN
15.5625	NaN	NaN	NaN
15.58333	NaN	NaN	NaN
15.60417	NaN	NaN	NaN
15.625	NaN	NaN	NaN
15.64583	NaN	NaN	NaN
15.66667	NaN	NaN	NaN
15.6875	NaN	NaN	NaN
15.70833	NaN	NaN	NaN
15.72917	NaN	NaN	NaN
15.75	NaN	NaN	NaN
15.77083	NaN	NaN	NaN
15.79167	NaN	NaN	NaN
15.8125	NaN	NaN	NaN
15.83333	NaN	NaN	NaN
15.85417	NaN	NaN	NaN
15.875	NaN	NaN	NaN
15.89583	NaN	NaN	NaN
15.91667	NaN	NaN	NaN
15.9375	NaN	NaN	NaN
15.95833	NaN	NaN	NaN
15.97917	NaN	NaN	NaN
16	NaN	NaN	NaN
16.02083	NaN	NaN	NaN
16.04167	NaN	NaN	NaN
16.0625	NaN	NaN	NaN
16.08333	NaN	NaN	NaN
16.10417	NaN	NaN	NaN
16.125	NaN	NaN	NaN
16.14583	NaN	NaN	NaN
16.16667	NaN	NaN	NaN
16.1875	NaN	NaN	NaN
16.20833	NaN	NaN	NaN
16.22917	NaN	NaN	NaN
16.25	NaN	NaN	NaN
16.27083	NaN	NaN	NaN
16.29167	NaN	NaN	NaN
16.3125	NaN	NaN	NaN
16.33333	NaN	NaN	NaN
16.35417	NaN	NaN	NaN
16.375	NaN	NaN	NaN
16.39583	NaN	NaN	NaN
16.41667	NaN	NaN	NaN
16.4375	NaN	NaN	NaN
16.45833	NaN	NaN	NaN
16.47917	NaN	NaN	NaN
16.5	NaN	NaN	NaN
16.52083	NaN	NaN	NaN
16.54167	NaN	NaN	NaN
16.5625	NaN	NaN	NaN
16.58333	NaN	NaN	NaN
16.60417	NaN	NaN	NaN
16.625	NaN	NaN	NaN
16.64583	NaN	NaN	NaN
16.66667	NaN	NaN	NaN
16.6875	NaN	NaN	NaN
16.70833	NaN	NaN	NaN
16.72917	NaN	NaN	NaN
16.75	NaN	NaN	NaN
16.77083	NaN	NaN	NaN
16.79167	NaN	NaN	NaN
16.8125	NaN	NaN	NaN
16.83333	NaN	NaN	NaN
16.85417	NaN	NaN	NaN
16.875	NaN	NaN	NaN
16.89583	NaN	NaN	NaN
16.91667	NaN	NaN	NaN
16.9375	NaN	NaN	NaN
16.95833	NaN	NaN	NaN
16.97917	NaN	NaN	NaN
17	NaN	NaN	NaN
17.02083	NaN	NaN	NaN
17.04167	NaN	NaN	NaN
17.0625	NaN	NaN	NaN
17.08333	NaN	NaN	NaN
17.10417	NaN	NaN	NaN
17.125	NaN	NaN	NaN
17.14583	NaN	NaN	NaN
17.16667	NaN	NaN	NaN
17.1875	NaN	NaN	NaN
17.20833	NaN	NaN	NaN
17.22917	NaN	NaN	NaN
17.25	NaN	NaN	NaN
17.27083	NaN	NaN	NaN
17.29167	NaN	NaN	NaN
17.3125	NaN	NaN	NaN
17.33333	NaN	NaN	NaN
