 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000 181.21466  27.21600 313.15570 1005.00000  14.31488   0.90553 380.00000  74.95697  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000  70.48434  26.44452 303.65826 1005.00000  15.35046   2.00968 380.00000  79.22254  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000  24.79411  23.20310 295.85712 1005.00000  17.09782   2.72724 380.00000  83.30102  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000  12.24743  22.23400 295.51274 1005.40000  17.51432   2.46687 380.00000  85.00000  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000   0.00000  21.37419 295.05557 1006.00000  17.74046   1.67094 380.00000  85.00000  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000   0.00000  20.59379 304.85149 1006.00000  17.27983   1.82459 380.00000  85.00000  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000   0.00000  20.31667 299.69175 1006.00000  17.17915   1.71057 380.00000  85.00000  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000   0.00000  20.01226 298.41364 1006.00000  16.79575   1.81487 380.00000  85.00000  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000   0.00000  20.49172 298.36501 1006.00000  16.37451   1.63772 380.00000  85.00000  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000   0.00000  20.49133 300.24979 1005.20000  16.01496   1.57220 380.00000  85.00000  
 80.00000  30.00000   3.00000   2.00000   0.24600   1.34000  10.00000   0.00000  20.38065 305.08207 1005.00000  15.62309   1.75352 380.00000  85.00000  
